"NMFS_POPID","SPAWNINGYEAR","NOSAIJ","NOSAEJ","PHOSIJ","PHOSEJ","NOSJF","HOSJF","TSAIJ","TSAEJ","AGE2PROP","AGE3PROP","AGE4PROP","AGE5PROP","AGE6PROP","AGE7PROP","ext_datasource","NOSAEJ_10yrGeomean","NOSAEJ_5yrGeomean","NOSAIJ_10yrGeomean","NOSAIJ_5yrGeomean","TSAEJ_10yrGeomean","TSAEJ_5yrGeomean","TSAIJ_10yrGeomean","TSAIJ_5yrGeomean"
15,1996,929,588,0.42,0.42,0.367,0.367,1602,1014,0.05,0.367,0.552,0.028,0.003,NA,"SPS",563,312,709,412,2559,1677,3226,2216
15,1997,1951,1778,0.28,0.28,0.089,0.089,2710,2469,0.006,0.089,0.756,0.148,0.001,NA,"SPS",584,380,726,507,2399,1669,2983,2220
15,1998,780,759,0.63,0.63,0.027,0.027,2108,2051,0.009,0.027,0.454,0.502,0.007,NA,"SPS",543,579,661,722,2156,1764,2620,2198
15,1999,160,150,0.84,0.84,0.058,0.058,997,939,0.293,0.058,0.195,0.42,0.033,NA,"SPS",425,465,517,580,1768,1467,2150,1827
15,2000,236,122,0.9,0.9,0.484,0.484,2363,1219,0.349,0.484,0.111,0.048,0.007,NA,"SPS",360,429,463,557,1649,1425,2121,1848
15,2001,2047,1355,0.56,0.56,0.338,0.338,4652,3080,0.108,0.338,0.538,0.016,0.001,NA,"SPS",397,507,518,652,1728,1780,2251,2287
15,2002,10271,8494,0.24,0.24,0.173,0.173,13514,11176,0.076,0.173,0.622,0.129,0,NA,"SPS",513,693,678,909,2005,2407,2646,3154
15,2003,8842,7030,0.12,0.12,0.205,0.205,10048,7988,0.006,0.205,0.534,0.251,0.004,NA,"SPS",791,1082,1032,1477,2361,3159,3078,4311
15,2004,3126,3067,0.3,0.3,0.019,0.019,4466,4381,0.003,0.019,0.724,0.246,0.008,NA,"SPS",959,1978,1246,2676,2511,4299,3260,5818
15,2005,488,459,0.83,0.83,0.06,0.06,2870,2698,0,0.06,0.7,0.17,0,NA,"SPS",1052,2578,1312,3094,2680,5039,3343,6049
15,2006,NA,NA,NA,NA,0.19,0.19,2944,2385,0.03,0.19,0.47,0.31,0,NA,"SPS",1122,3028,1364,3431,2919,4788,3553,5520
15,2007,NA,NA,NA,NA,0.18,0.18,1847,1515,0.07,0.18,0.56,0.17,0.02,NA,"SPS",1059,NA,1304,NA,2780,3211,3420,3707
15,2008,NA,NA,NA,NA,0.5,0.5,1828,914,0.13,0.5,0.29,0.08,0,NA,"SPS",1111,NA,1403,NA,2564,2081,3371,2637
15,2009,NA,NA,NA,NA,0.2,0.2,2602,2082,0.07,0.2,0.7,0.03,0,NA,"SPS",1551,NA,2015,NA,2777,1793,3711,2367
15,2010,3169,NA,0.294,0.294,NA,NA,4488,NA,NA,NA,NA,NA,0,NA,"SPS",NA,NA,3106,NA,3043,1619,3956,2588
15,2011,2782,NA,0.245,0.245,NA,NA,3685,NA,NA,NA,NA,NA,0,NA,"SPS",NA,NA,3269,NA,3038,NA,3865,2707
15,2012,1946,NA,0.286,0.286,NA,NA,2725,NA,NA,NA,NA,NA,0,NA,"SPS",NA,NA,2478,NA,2522,NA,3293,2926
15,2013,3593,NA,0.19,0.19,NA,NA,4436,NA,NA,NA,NA,NA,0,NA,"SPS",NA,NA,2132,2802,2081,NA,3035,3493
15,2014,NA,2923,NA,0.328,NA,NA,NA,4347,NA,0.069,0.809,0.122,NA,NA,"CAX",NA,NA,NA,2802,2079,NA,2907,3760
15,2015,NA,4186,NA,0.3,NA,NA,NA,5981,NA,0.375,0.411,0.214,NA,NA,"CAX",NA,NA,NA,NA,2373,NA,2912,NA
15,2016,NA,2878,NA,0.259,NA,NA,NA,3885,NA,0.106,0.727,0.164,0.003,NA,"CAX",NA,NA,NA,NA,2575,NA,2907,NA
15,2017,NA,2924,NA,0.194,NA,NA,NA,3630,NA,0.527,0.266,0.201,0.006,NA,"CAX",NA,3185,NA,NA,2978,4376,3136,NA
150,2010,NA,NA,NA,NA,NA,NA,35,35,0,1,0,0,0,0,"SPS",NA,NA,NA,NA,NA,75,NA,75
150,2011,NA,NA,NA,NA,NA,NA,111,111,0,1,0,0,0,0,"SPS",NA,NA,NA,NA,NA,82,NA,82
150,2012,NA,NA,NA,NA,NA,NA,96,96,0,1,0,0,0,0,"SPS",NA,NA,NA,NA,84,74,84,74
150,2013,NA,NA,NA,NA,NA,NA,106,106,0,1,0,0,0,0,"SPS",NA,NA,NA,NA,87,78,87,78
150,2014,24,24,0.226,0.226,NA,NA,31,31,NA,1,NA,NA,NA,NA,"CAX",NA,NA,NA,NA,76,66,76,66
150,2015,80,80,0.238,0.238,NA,NA,105,105,NA,1,NA,NA,NA,NA,"CAX",NA,NA,NA,NA,79,82,79,82
151,2013,604,604,0.31,0.31,NA,NA,879,879,NA,1,NA,NA,NA,NA,"CAX",NA,615,NA,615,NA,827,NA,827
151,2014,737,737,0.65,0.65,NA,NA,2119,2119,NA,1,NA,NA,NA,NA,"CAX",NA,638,NA,638,NA,998,NA,998
151,2015,101,101,0.67,0.67,NA,NA,304,304,NA,1,NA,NA,NA,NA,"CAX",469,422,469,422,819,733,819,733
152,2005,79,NA,0.754,0.754,NA,NA,321,321,0,1,0,0,0,0,"SPS",NA,NA,NA,153,NA,946,NA,946
152,2006,74,NA,0.842,0.842,NA,NA,468,468,0,1,0,0,0,0,"SPS",NA,NA,NA,132,NA,822,NA,822
152,2007,21,NA,0.4,0.4,NA,NA,35,35,0,1,0,0,0,0,"SPS",NA,NA,97,73,486,339,486,339
152,2008,82,NA,0.219,0.219,NA,NA,105,105,0,1,0,0,0,0,"SPS",NA,NA,95,68,390,225,390,225
152,2009,26,NA,0.921,0.921,NA,NA,328,328,0,1,0,0,0,0,"SPS",NA,NA,81,48,382,178,382,178
152,2010,68,NA,0.609,0.609,NA,NA,174,174,0,1,0,0,0,0,"SPS",NA,NA,79,47,350,158,350,158
152,2011,161,NA,0.662,0.662,NA,NA,476,476,0,1,0,0,0,0,"SPS",NA,NA,85,55,361,158,361,158
152,2012,129,NA,0.465,0.465,NA,NA,241,241,0,1,0,0,0,0,"SPS",NA,NA,76,79,281,233,281,233
152,2013,10,10,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,"CAX",NA,NA,59,52,249,284,249,284
152,2014,57,57,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,"CAX",NA,NA,54,60,209,NA,209,NA
152,2015,7,7,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,"CAX",NA,NA,42,38,196,NA,196,NA
152,2016,16,16,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,"CAX",NA,16,36,24,170,NA,170,NA
152,2017,29,29,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,"CAX",NA,18,38,18,NA,NA,NA,NA
16,1997,NA,NA,NA,NA,NA,NA,NA,5000,NA,0.079,0.851,0.07,NA,NA,"CAX",NA,NA,NA,NA,NA,3513,NA,NA
16,1998,NA,NA,NA,NA,NA,NA,NA,471,NA,0.098,0.828,0.074,NA,NA,"CAX",NA,NA,NA,NA,NA,2351,NA,NA
16,1999,NA,NA,NA,NA,NA,NA,NA,993,NA,0.356,0.56,0.011,0.073,NA,"CAX",NA,NA,NA,NA,2036,1822,NA,NA
16,2000,NA,NA,NA,NA,NA,NA,NA,681,NA,0.157,0.805,0.038,NA,NA,"CAX",NA,NA,NA,NA,1741,1523,NA,NA
16,2001,NA,NA,NA,NA,NA,NA,NA,653,NA,0.317,0.663,0.02,NA,NA,"CAX",NA,NA,NA,NA,1540,1008,NA,NA
16,2002,NA,NA,NA,NA,NA,NA,NA,1796,NA,0.253,0.639,0.108,NA,NA,"CAX",NA,NA,NA,NA,1567,821,NA,NA
16,2003,NA,NA,NA,NA,NA,NA,NA,1503,NA,0.07,0.795,0.135,NA,NA,"CAX",NA,NA,NA,NA,1560,1036,NA,NA
16,2004,NA,NA,NA,NA,NA,NA,NA,1724,NA,0.139,0.583,0.267,0.011,NA,"CAX",NA,NA,NA,NA,1452,1157,NA,NA
16,2005,NA,NA,NA,NA,NA,NA,NA,1346,NA,0.293,0.585,0.123,NA,NA,"CAX",NA,NA,NA,NA,1421,1325,NA,NA
16,2006,NA,NA,NA,NA,NA,NA,NA,3282,NA,0.179,0.739,0.082,NA,NA,"CAX",NA,NA,NA,NA,1358,1831,NA,NA
16,2007,NA,NA,NA,NA,NA,NA,NA,552,NA,0.197,0.732,0.071,NA,NA,"CAX",NA,NA,NA,NA,1090,1446,NA,NA
16,2008,NA,NA,NA,NA,NA,NA,NA,497,NA,0.264,0.404,0.326,0.006,NA,"CAX",NA,NA,NA,NA,1096,1159,NA,NA
16,2009,NA,NA,NA,NA,NA,NA,NA,609,NA,0.135,0.752,0.113,NA,NA,"CAX",NA,NA,NA,NA,1043,941,NA,NA
16,2010,NA,639,NA,0.046,NA,NA,NA,670,NA,0.227,0.495,0.277,0.001,NA,"CAX",NA,NA,NA,NA,1042,819,NA,NA
16,2011,NA,1181,NA,0.052,NA,NA,NA,1246,NA,0.136,0.815,0.048,0.001,NA,"CAX",NA,NA,NA,NA,1111,674,NA,NA
16,2012,NA,631,NA,0.059,NA,NA,NA,671,NA,0.253,0.584,0.162,0.001,NA,"CAX",NA,NA,NA,NA,1007,701,NA,NA
16,2013,NA,1215,NA,0.218,NA,NA,NA,1554,NA,0.452,0.512,0.036,0,NA,"CAX",NA,872,NA,NA,1010,881,NA,NA
16,2014,NA,1190,NA,0.18,NA,NA,NA,1451,NA,0.191,0.699,0.103,0.006,NA,"CAX",NA,928,NA,NA,993,1048,NA,NA
16,2015,NA,1445,NA,0.079,NA,NA,NA,1569,NA,0.251,0.541,0.208,0.001,NA,"CAX",999,1093,NA,NA,1008,1242,NA,NA
16,2016,NA,8240,NA,0.032,NA,NA,NA,8514,NA,0.18,0.667,0.147,0.006,NA,"CAX",1351,1611,NA,NA,1109,1824,NA,NA
16,2017,NA,2204,NA,0.029,NA,NA,NA,2268,NA,0.057,0.52,0.422,0.001,NA,"CAX",1436,2069,NA,NA,1278,2328,NA,NA
17,1983,1809,633,0.49,0.49,0.65,0.65,3547,1241,0,0.65,0.01,0.34,0,NA,"SPS",NA,382,NA,651,NA,771,NA,1315
17,1984,277,277,0.48,0.48,0,0,532,532,0.13,0,0.86,0,0,NA,"SPS",NA,358,NA,549,NA,716,NA,1097
17,1985,846,220,0.47,0.47,0.74,0.74,1596,415,0.06,0.74,0.01,0.19,0,NA,"SPS",330,375,590,698,654,738,1168,1376
17,1986,264,222,0.51,0.51,0.16,0.16,539,453,0.07,0.16,0.76,0,0,NA,"SPS",312,379,526,634,620,743,1046,1243
17,1987,3555,1991,0.41,0.41,0.44,0.44,6025,3374,0.02,0.44,0.37,0.18,0,NA,"SPS",393,443,668,832,767,840,1302,1578
17,1988,1966,1809,0.31,0.31,0.08,0.08,2850,2622,0.02,0.08,0.83,0.07,0,NA,"SPS",466,546,753,846,879,976,1420,1510
17,1989,1869,1532,0.31,0.31,0.18,0.18,2708,2221,0.12,0.18,0.34,0.36,0,NA,"SPS",525,769,824,1239,964,1299,1515,2091
17,1990,299,78,0.37,0.37,0.74,0.74,475,124,0.08,0.74,0.18,0.01,0,NA,"SPS",484,625,838,1006,868,1020,1502,1641
17,1991,1606,369,0.15,0.15,0.77,0.77,1889,434,0.09,0.77,0.09,0.05,0,NA,"SPS",512,692,956,1444,867,1011,1619,2109
17,1992,374,266,0.53,0.53,0.29,0.29,796,565,0.07,0.29,0.62,0.01,0,NA,"SPS",453,463,875,920,771,707,1490,1407
17,1993,567,448,0.29,0.29,0.21,0.21,798,630,0.02,0.21,0.64,0.14,0,NA,"SPS",437,350,779,718,720,532,1283,1091
17,1994,1429,800,0.6,0.6,0.44,0.44,3572,2000,0.03,0.44,0.3,0.23,0,NA,"SPS",486,307,918,680,822,521,1553,1153
17,1995,674,525,0.49,0.49,0.22,0.22,1321,1030,0.31,0.22,0.46,0.01,0,NA,"SPS",530,450,897,800,901,795,1524,1414
17,1996,267,179,0.46,0.46,0.33,0.33,494,331,0.01,0.33,0.5,0.17,0,NA,"SPS",519,389,898,559,873,753,1510,1082
17,1997,137,125,0.77,0.77,0.09,0.09,595,541,0.06,0.09,0.66,0.2,0,NA,"SPS",394,335,649,457,727,747,1198,1020
17,1998,212,83,0.4,0.4,0.61,0.61,353,138,0,0.61,0.34,0.05,0,NA,"SPS",289,239,519,376,541,551,972,867
17,1999,397,282,0.31,0.31,0.29,0.29,575,408,0.11,0.29,0.56,0.04,0,NA,"SPS",244,194,445,291,457,401,833,602
17,2000,215,129,0.42,0.42,0.4,0.4,370,222,0.08,0.4,0.43,0.09,0,NA,"SPS",257,147,430,231,484,295,812,466
17,2001,1500,1080,0.61,0.61,0.28,0.28,3847,2770,0.01,0.28,0.7,0.01,0,NA,"SPS",286,210,427,327,583,451,872,703
17,2002,127,100,0.95,0.95,0.21,0.21,2544,2010,0,0.21,0.74,0.05,0,NA,"SPS",259,201,384,322,662,587,980,940
17,2003,2124,1890,0.44,0.44,0.11,0.11,3792,3375,0,0.11,0.85,0.04,0,NA,"SPS",299,375,438,510,783,1112,1145,1512
17,2004,92,78,0.98,0.98,0.15,0.15,4611,3919,0.01,0.15,0.58,0.26,0,NA,"SPS",237,290,333,381,838,1749,1174,2292
17,2005,269,255,0.87,0.87,0.05,0.05,2066,1963,0,0.05,0.53,0.28,0,0,"SPS",221,332,303,398,893,2704,1228,3234
17,2006,386,316,0.38,0.38,0.18,0.18,622,510,0.06,0.18,0.64,0.11,0.004,0,"SPS",234,260,315,304,933,1928,1257,2246
17,2007,161,72,0.52,0.52,0.55,0.55,335,151,0.06,0.55,0.35,0.34,0.006,0,"SPS",221,243,320,318,821,1149,1187,1497
17,2008,360,97,0.51,0.51,0.73,0.73,735,198,0.03,0.73,0.23,0.007,0,0,"SPS",225,134,337,223,851,651,1277,1078
17,2009,363,174,0.07,0.07,0.52,0.52,390,187,0.04,0.52,0.44,NA,0,0,"SPS",214,158,334,294,787,354,1228,658
17,2010,194,59,0.93,0.93,0.699,0.699,2778,836,NA,0.699,0.189,0.112,0,NA,"SPS",198,118,331,275,899,299,1503,698
17,2011,117,84,0.93,0.93,0.285,0.285,1678,1200,NA,0.285,0.639,0.035,0.041,NA,"SPS",153,90,256,217,827,355,1383,851
17,2012,23,7,0.87,0.87,0.708,0.708,180,53,NA,0.708,0.229,0.057,0.006,NA,"SPS",117,57,216,147,575,288,1061,752
17,2013,207,97,0.8,0.8,0.531,0.531,1033,484,NA,0.531,0.454,0.015,0,NA,"SPS",87,57,171,131,473,344,932,805
17,2014,52,23,0.92,0.92,0.556,0.556,656,291,NA,0.556,0.444,NA,0,NA,"SPS",77,38,162,89,365,376,767,893
17,2015,NA,80,NA,0.919,NA,NA,NA,989,NA,0.567,0.422,0.011,0.003,NA,"CAX",69,40,153,73,341,389,687,673
17,2016,NA,87,NA,0.781,NA,NA,NA,397,NA,0.272,0.687,0.037,0.003,NA,"CAX",60,40,136,NA,332,311,695,NA
17,2017,NA,17,NA,0.826,NA,NA,NA,95,NA,0.516,0.421,0.052,0.011,NA,"CAX",52,48,133,NA,317,350,772,NA
18,1983,NA,NA,NA,NA,NA,NA,NA,732,NA,NA,NA,NA,NA,NA,"CAX",NA,NA,NA,NA,NA,694,NA,NA
18,1984,NA,NA,NA,NA,NA,NA,NA,1565,NA,NA,NA,NA,NA,NA,"CAX",NA,NA,NA,NA,NA,817,NA,NA
18,1985,NA,NA,NA,NA,NA,NA,NA,512,NA,NA,NA,NA,NA,NA,"CAX",NA,NA,NA,NA,755,715,NA,NA
18,1986,NA,NA,NA,NA,NA,NA,NA,1875,NA,NA,NA,NA,NA,NA,"CAX",NA,NA,NA,NA,860,1016,NA,NA
18,1987,NA,NA,NA,NA,NA,NA,NA,6850,NA,NA,NA,NA,NA,NA,"CAX",NA,NA,NA,NA,1115,1498,NA,NA
18,1988,NA,NA,NA,NA,NA,NA,NA,5267,NA,NA,NA,NA,NA,NA,"CAX",NA,NA,NA,NA,1325,2222,NA,NA
18,1989,NA,NA,NA,NA,NA,NA,NA,3483,NA,NA,NA,NA,NA,NA,"CAX",NA,NA,NA,NA,1459,2608,NA,NA
18,1990,NA,NA,NA,NA,NA,NA,NA,1345,NA,NA,NA,NA,NA,NA,"CAX",NA,NA,NA,NA,1504,3164,NA,NA
18,1991,NA,NA,NA,NA,NA,NA,NA,1607,NA,NA,NA,NA,NA,NA,"CAX",NA,NA,NA,NA,1766,3068,NA,NA
18,1992,NA,NA,NA,NA,NA,NA,NA,1254,NA,NA,NA,NA,NA,NA,"CAX",NA,NA,NA,NA,1809,2184,NA,NA
18,1993,NA,NA,NA,NA,NA,NA,NA,1412,NA,NA,NA,NA,NA,NA,"CAX",NA,NA,NA,NA,1931,1679,NA,NA
18,1994,NA,NA,NA,NA,NA,NA,NA,475,NA,NA,NA,NA,NA,NA,"CAX",NA,NA,NA,NA,1714,1127,NA,NA
18,1995,NA,NA,NA,NA,NA,NA,NA,270,NA,NA,NA,NA,NA,NA,"CAX",NA,NA,NA,NA,1608,817,NA,NA
18,1996,NA,NA,NA,NA,NA,NA,NA,493,NA,NA,NA,NA,NA,NA,"CAX",NA,NA,NA,NA,1407,645,NA,NA
18,1997,NA,NA,NA,NA,NA,NA,NA,410,NA,NA,NA,NA,NA,NA,"CAX",NA,NA,NA,NA,1062,516,NA,NA
18,1998,NA,NA,NA,NA,NA,NA,NA,211,NA,NA,NA,NA,NA,NA,"CAX",NA,NA,NA,NA,770,353,NA,NA
18,1999,NA,NA,NA,NA,NA,NA,NA,241,NA,NA,NA,NA,NA,NA,"CAX",NA,NA,NA,NA,589,308,NA,NA
18,2000,NA,NA,NA,NA,NA,NA,NA,473,NA,NA,NA,NA,NA,NA,"CAX",NA,NA,NA,NA,531,345,NA,NA
18,2001,NA,NA,NA,NA,NA,NA,NA,678,NA,NA,NA,NA,NA,NA,"CAX",NA,NA,NA,NA,487,367,NA,NA
18,2002,NA,NA,NA,NA,NA,NA,NA,493,NA,NA,NA,NA,NA,NA,"CAX",NA,NA,NA,NA,443,381,NA,NA
18,2003,NA,NA,NA,NA,NA,NA,NA,679,NA,NA,NA,NA,NA,NA,"CAX",NA,NA,NA,NA,412,481,NA,NA
18,2004,NA,NA,NA,NA,NA,NA,NA,494,NA,NA,NA,NA,NA,NA,"CAX",NA,NA,NA,NA,414,556,NA,NA
18,2005,NA,NA,NA,NA,NA,NA,NA,116,NA,NA,NA,NA,NA,NA,"CAX",NA,NA,NA,NA,380,420,NA,NA
18,2006,NA,NA,NA,NA,NA,NA,NA,847,NA,NA,NA,NA,NA,NA,"CAX",NA,NA,NA,NA,401,439,NA,NA
18,2007,NA,NA,NA,NA,NA,NA,NA,264,NA,NA,NA,NA,NA,NA,"CAX",NA,NA,NA,NA,384,387,NA,NA
18,2008,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,"CAX",NA,NA,NA,NA,310,200,NA,NA
18,2009,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,"CAX",NA,NA,NA,NA,269,130,NA,NA
18,2010,NA,NA,NA,NA,NA,NA,NA,157,NA,NA,NA,NA,NA,NA,"CAX",NA,NA,NA,NA,241,138,NA,NA
18,2011,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,"CAX",NA,NA,NA,NA,197,88,NA,NA
18,2012,NA,NA,NA,NA,NA,NA,NA,190,NA,NA,NA,NA,NA,NA,"CAX",NA,NA,NA,NA,179,83,NA,NA
18,2013,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,"CAX",NA,NA,NA,NA,140,99,NA,NA
18,2014,NA,NA,NA,NA,NA,NA,NA,403,NA,NA,NA,NA,NA,NA,"CAX",NA,NA,NA,NA,138,145,NA,NA
18,2015,NA,NA,NA,NA,NA,NA,NA,147,NA,NA,NA,NA,NA,NA,"CAX",NA,NA,NA,NA,141,143,NA,NA
18,2016,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,"CAX",NA,NA,NA,NA,106,127,NA,NA
18,2017,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,"CAX",NA,NA,NA,NA,93,103,NA,NA
20,1984,2525,2172,0.24,0.24,0.14,0.14,3323,2858,0,0.14,0.69,0.16,0,0,"SPS",NA,2060,NA,2396,NA,2710,NA,3152
20,1985,1586,1364,0.24,0.24,0.14,0.14,2087,1795,0,0.14,0.69,0.16,0,0,"SPS",NA,1897,NA,2206,NA,2496,NA,2902
20,1986,2162,1859,0.24,0.24,0.14,0.14,2845,2447,0,0.14,0.69,0.16,0,0,"SPS",1891,1858,2199,2160,2488,2445,2893,2843
20,1987,6962,5987,0.24,0.24,0.14,0.14,9160,7878,0,0.14,0.69,0.16,0,0,"SPS",2229,2233,2592,2596,2933,2938,3411,3416
20,1988,5288,4548,0.24,0.24,0.14,0.14,6958,5984,0,0.14,0.69,0.16,0,0,"SPS",2437,2724,2834,3167,3207,3585,3729,4168
20,1989,6503,5593,0.24,0.24,0.14,0.14,8557,7359,0,0.14,0.69,0.16,0,0,"SPS",2673,3291,3108,3827,3517,4331,4089,5036
20,1990,2672,2298,0.24,0.24,0.14,0.14,3516,3024,0,0.14,0.69,0.16,0,0,"SPS",2633,3653,3061,4248,3464,4807,4028,5589
20,1991,2234,1921,0.24,0.24,0.14,0.14,2939,2528,0,0.14,0.69,0.16,0,0,"SPS",2614,3677,3039,4276,3439,4839,3999,5626
20,1992,3181,2735,0.24,0.24,0.14,0.14,4185,3599,0,0.14,0.69,0.16,0,0,"SPS",2649,3144,3081,3656,3486,4137,4054,4810
20,1993,4357,3747,0.24,0.24,0.14,0.14,5733,4930,0,0.14,0.69,0.16,0,0,"SPS",2870,3024,3338,3517,3777,3980,4392,4627
20,1994,1839,1582,0.24,0.24,0.14,0.14,2420,2081,0,0.14,0.69,0.16,0,0,"SPS",2781,2349,3233,2732,3659,3091,4254,3594
20,1995,3330,2864,0.24,0.24,0.14,0.14,4382,3769,0,0.14,0.69,0.16,0,0,"SPS",2995,2455,3482,2855,3941,3230,4582,3756
20,1996,1610,1385,0.24,0.24,0.14,0.14,2119,1822,0,0.14,0.69,0.16,0,0,"SPS",2908,2300,3381,2674,3826,3026,4449,3518
20,1997,6417,5518,0.24,0.24,0.14,0.14,8443,7261,0,0.14,0.69,0.16,0,0,"SPS",2884,2646,3354,3077,3795,3482,4413,4049
20,1998,2471,2125,0.24,0.24,0.14,0.14,3251,2796,0,0.14,0.69,0.16,0,0,"SPS",2673,2362,3108,2747,3517,3108,4090,3614
20,1999,1436,1235,0.24,0.24,0.14,0.14,1890,1625,0,0.14,0.69,0.16,0,0,"SPS",2298,2248,2672,2614,3024,2958,3516,3440
20,2000,276,237,0.24,0.24,0.14,0.14,363,312,0,0.14,0.69,0.16,0,0,"SPS",1831,1366,2130,1589,2410,1797,2802,2090
20,2001,2668,2294,0.24,0.24,0.14,0.14,3510,3019,0,0.14,0.69,0.16,0,0,"SPS",1864,1511,2168,1757,2453,1988,2852,2312
20,2002,4152,3571,0.24,0.24,0.14,0.14,5463,4698,0,0.14,0.69,0.16,0,0,"SPS",1914,1385,2226,1611,2519,1822,2929,2119
20,2003,3035,2610,0.24,0.24,0.14,0.14,3993,3434,0,0.14,0.69,0.16,0,0,"SPS",1846,1443,2147,1679,2429,1899,2825,2208
20,2004,1918,1650,0.24,0.24,0.14,0.14,2524,2171,0,0.14,0.69,0.16,0,0,"SPS",1854,1529,2156,1779,2440,2012,2837,2340
20,2005,3038,2613,0.24,0.24,0.14,0.14,3998,3438,0,0.14,0.69,0.16,0,0,"SPS",1837,2471,2137,2873,2417,3252,2811,3781
20,2006,4073,3503,0.24,0.24,0.14,0.14,5359,4609,0,0.14,0.69,0.16,0,0,"SPS",2016,2690,2344,3127,2653,3539,3085,4115
20,2007,NA,NA,NA,NA,NA,NA,178,NA,NA,NA,NA,NA,NA,NA,"SPS",1802,2506,2096,2913,2372,3297,2097,2075
22,1984,575,NA,0.525,0.525,NA,NA,1211,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,NA,502,NA,NA,NA,1060
22,1985,267,NA,0.524,0.524,NA,NA,561,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,NA,442,NA,NA,NA,934
22,1986,255,NA,0.637,0.637,NA,NA,702,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,403,410,NA,NA,890,855
22,1987,666,NA,0.524,0.524,NA,NA,1400,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,433,469,NA,NA,950,1042
22,1988,922,NA,0.525,0.525,NA,NA,1940,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,476,474,NA,NA,1038,1053
22,1989,416,NA,0.698,0.698,NA,NA,1376,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,469,445,NA,NA,1071,1080
22,1990,582,NA,0.626,0.626,NA,NA,1557,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,479,520,NA,NA,1112,1325
22,1991,532,NA,0.718,0.718,NA,NA,1888,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,497,602,NA,NA,1175,1615
22,1992,1255,NA,0.718,0.718,NA,NA,4451,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,566,683,NA,NA,1456,2035
22,1993,967,NA,0.718,0.718,NA,NA,3429,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,572,690,NA,NA,1550,2281
22,1994,653,NA,0.717,0.717,NA,NA,2309,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,579,755,NA,NA,1653,2530
22,1995,418,NA,0.722,0.722,NA,NA,1503,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,606,707,NA,NA,1824,2512
22,1996,697,NA,0.728,0.728,NA,NA,2561,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,670,746,NA,NA,2076,2670
22,1997,934,NA,0.717,0.717,NA,NA,3301,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,693,703,NA,NA,2262,2515
22,1998,701,NA,0.732,0.732,NA,NA,2615,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,674,659,NA,NA,2331,2382
22,1999,581,NA,0.714,0.714,NA,NA,2032,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,697,644,NA,NA,2424,2322
22,2000,564,NA,0.716,0.716,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,695,684,NA,NA,2483,2455
22,2001,988,NA,0.596,0.596,NA,NA,2445,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,740,733,NA,NA,2548,2433
22,2002,1035,NA,0.18,0.18,NA,NA,1262,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,725,748,NA,NA,2247,2007
22,2003,1053,NA,0.12,0.12,NA,NA,1197,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,732,812,NA,NA,2022,1717
22,2004,2293,NA,0.15,0.15,NA,NA,2698,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,830,1068,NA,NA,2054,1817
22,2005,1405,NA,0.15,0.15,NA,NA,1653,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,936,1282,NA,NA,2074,1751
22,2006,1209,NA,0.104,0.104,NA,NA,1349,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,989,1335,NA,NA,1945,1555
22,2007,1304,NA,0.075,0.075,NA,NA,1410,NA,NA,NA,NA,NA,NA,NA,"SPS",NA,NA,1023,1398,NA,NA,1786,1590
