"tag_id","date","run","rtype","subbasin","subbasin_name","rel_site","rel_date","transported","length","etype","obs_site","ant"
"3DD.0077ADB907",2019-06-02 16:05:41,"Summer","H",17070106,"Klickitat","KLICKR","2019-04-23",FALSE,NA,"Observation","BO2","WEIR 47"
"3DD.0077ADC3BE",2019-09-25 13:57:41,"Summer","W",17060306,"Clearwater","BBCTRP","2018-05-04",FALSE,187,"Observation","GRA","Ladder Exit"
"3DD.0077ADC799",2019-09-13 07:24:38,"N/A","W",17030003,"Lower Yakima","AHTANC","2017-07-10",FALSE,139,"Observation","MC2","COUNTING WINDOW"
"3DD.0077ADCDAA",2019-05-09 01:15:14,"Summer","H",17070106,"Klickitat","KLICKR","2019-04-23",FALSE,NA,"Observation","BO1","VERTICAL SLOT DETECTORS"
"3DD.0077ADDA67",2019-11-05 15:25:54,"Summer","W",17060102,"Imnaha","IMNTRP","2017-05-17",FALSE,171,"Observation","GRA","Ladder Exit"
"3DD.0077ADE2C0",2019-08-22 09:31:07,"N/A","W",17030002,"Naches","RSNAKC","2017-07-18",FALSE,117,"Observation","MC1","COUNTING WINDOW"
"3DD.0077ADF009",2019-10-22 13:21:15,"Summer","W",17070103,"Umatilla","BIRCHC","2017-05-23",FALSE,172,"Observation","JO1","WEIR 181"
"3DD.0077ADF35C",2019-12-20 23:03:33,"Unknown","W",17070105,"Middle Columbia-Hood","HOODR","2018-05-09",FALSE,197,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.0077ADF727",2019-10-21 14:50:16,"Summer","H",17070102,"Walla Walla","DAYP","2017-04-12",FALSE,NA,"Observation","MC1","COUNTING WINDOW"
"3DD.0077ADFF7F",2019-05-07 11:21:38,"Winter","H",17070105,"Middle Columbia-Hood","HOODR","2017-05-14",FALSE,224,"Observation","SND","Downstream Antenna"
"3DD.0077ADFFDA",2019-11-30 11:59:21,"Summer","W",17060102,"Imnaha","IMNTRP","2017-05-17",FALSE,180,"Observation","GRA","Ladder Exit"
"3DD.0077AE0627",2019-09-20 15:08:01,"Summer","H",17060102,"Imnaha","LSHEEF","2017-04-01",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.0077AE0B32",2019-09-29 05:37:34,"Summer","W",17070103,"Umatilla","BIRCHC","2017-05-17",FALSE,186,"Observation","MC2","WEIR 302"
"3DD.0077AE11E5",2019-04-28 03:34:52,"Summer","W",17060303,"Lochsa","FISTRP","2017-09-29",FALSE,132,"Observation","MC2","COUNTING WINDOW"
"3DD.0077AE12DD",2019-10-11 07:47:57,"Summer","W",17060102,"Imnaha","IMNTRP","2018-05-09",FALSE,172,"Observation","GRA","Ladder Exit"
"3DD.0077AE14E3",2019-09-30 06:57:10,"Summer","W",17060102,"Imnaha","IMNTRP","2017-11-18",FALSE,213,"Observation","GRA","Ladder Exit"
"3DD.0077AE1513",2019-10-29 02:15:25,"Summer","W",17070102,"Walla Walla","WALLAR","2017-04-05",FALSE,84,"Observation","GOA","Counting Window"
"3DD.0077AE1891",2019-09-22 08:11:24,"Summer","W",17060102,"Imnaha","IMNTRP","2018-05-05",FALSE,193,"Observation","GRA","Ladder Exit"
"3DD.0077AE2100",2019-10-24 15:29:57,"Summer","H",17060102,"Imnaha","LSHEEF","2017-04-01",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.0077AE2816",2019-09-03 18:27:16,"N/A","W",17030003,"Lower Yakima","NILEC","2017-06-20",FALSE,93,"Observation","TD1","Counting Window"
"3DD.0077AE2D11",2019-09-12 08:25:29,"N/A","W",17030002,"Naches","TIETNR","2017-08-17",FALSE,170,"Observation","MC1","COUNTING WINDOW"
"3DD.0077AE2E5D",2019-09-24 13:05:25,"Summer","H",17060102,"Imnaha","LSHEEF","2017-04-01",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.0077AE2EFE",2019-05-12 15:44:17,"Summer","H",17060102,"Imnaha","LSHEEF","2017-04-01",FALSE,NA,"Observation","TMF","Juvenile Fish Bypass Exit"
"3DD.0077AE35A4",2019-04-02 23:14:02,"Unknown","W",17070105,"Middle Columbia-Hood","HOODR","2017-05-15",FALSE,164,"Observation","HRM","Upstream Array"
"3DD.0077AE3ADD",2019-03-23 11:30:44,"Summer","H",17060107,"Lower Snake-Tucannon","CURP","2017-04-15",FALSE,203,"Observation","TD2","Counting Window"
"3DD.0077AE3AFE",2019-09-24 09:05:36,"Summer","H",17060102,"Imnaha","LSHEEF","2017-04-01",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.0077AE3DB2",2019-10-23 17:42:51,"N/A","W",17030002,"Naches","COWISF","2017-06-22",FALSE,127,"Observation","MC1","COUNTING WINDOW"
"3DD.0077AE4027",2019-10-08 13:34:57,"Summer","W",17070103,"Umatilla","BIRCHC","2017-05-15",FALSE,166,"Observation","JO1","WEIR 181"
"3DD.0077AE484E",2019-04-27 20:15:20,"Summer","W",17060206,"Lower Middle Fork Salmon","BIG2CT","2018-10-28",FALSE,198,"Observation","BO1","VERTICAL SLOT DETECTORS"
"3DD.0077AE6427",2019-09-27 15:14:17,"Summer","H",17060102,"Imnaha","LSHEEF","2017-04-01",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.0077AE6443",2019-10-05 12:20:20,"Summer","H",17060102,"Imnaha","LSHEEF","2017-04-01",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.0077AE65A3",2019-10-13 01:18:42,"N/A","W",17030002,"Naches","TIETNR","2017-08-10",FALSE,165,"Observation","PRO","LEFT BANK LDR COUNTING WINDOW"
"3DD.0077AE65C4",2019-10-16 08:50:09,"Summer","H",17060210,"Little Salmon","LSALR","2018-04-23",FALSE,NA,"Observation","GRA","WEIR 733"
"3DD.0077AE6A9F",2019-11-11 11:13:11,"Summer","H",17060202,"Pahsimeroi","PAHSIW","2018-04-06",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.0077AE8167",2019-05-10 10:19:54,"Summer","H",17070106,"Klickitat","KLICKR","2019-04-23",FALSE,NA,"Observation","BO3","WEIR 36"
"3DD.0077AE819E",2019-08-28 11:07:52,"Summer","H",17060201,"Upper Salmon","SALEFT","2017-04-28",FALSE,NA,"Observation","WEA","Left Ladder Pool 68"
"3DD.0077AE958E",2019-11-06 15:55:51,"Summer","W",17060102,"Imnaha","IMNTRP","2018-05-12",FALSE,194,"Observation","GRA","Ladder Exit"
"3DD.0077AEA322",2019-07-17 15:22:48,"Summer","W",17060102,"Imnaha","IMNTRP","2018-04-30",FALSE,195,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.0077AEA41C",2019-11-22 12:57:17,"Summer","H",17060201,"Upper Salmon","YANKFK","2018-04-25",FALSE,NA,"Observation","MC2","WEIR 312"
"3DD.0077AEA48C",2019-09-27 16:06:38,"Summer","H",17060201,"Upper Salmon","SAWT","2017-04-04",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.0077AEA51F",2019-10-29 06:18:03,"Summer","H",17060305,"South Fork Clearwater","MEAD2C","2018-04-09",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.0077AEA60C",2019-04-17 08:00:00,"Summer","H",17070102,"Walla Walla","DAYP","2017-04-12",FALSE,NA,"Recapture","TOUCHR",NA
"3DD.0077AEA67D",2019-07-19 07:58:26,"Summer","H",17060102,"Imnaha","LSHEEF","2017-04-01",FALSE,NA,"Observation","TD1","Counting Window"
"3DD.0077AEA8A3",2019-10-09 07:41:34,"Summer","H",17060305,"South Fork Clearwater","CLWRSF","2018-04-10",FALSE,NA,"Recapture","LGRLDR",NA
"3DD.0077AEAFD7",2019-09-17 05:57:35,"N/A","W",17030002,"Naches","LTNACR","2017-08-01",FALSE,144,"Observation","MC1","COUNTING WINDOW"
"3DD.0077AEB574",2019-09-29 13:41:18,"Summer","H",17060102,"Imnaha","LSHEEF","2017-04-01",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.0077AEB656",2019-10-08 09:42:51,"Summer","W",17070102,"Walla Walla","WALLAR","2017-12-05",FALSE,124,"Observation","MC1","COUNTING WINDOW"
"3DD.0077AEB6AF",2019-12-30 12:07:45,"Summer","W",17060102,"Imnaha","IMNTRP","2018-04-09",FALSE,187,"Observation","LMA","Right Ladder"
"3DD.0077AEB7FB",2019-09-16 09:29:06,"Summer","H",17060202,"Pahsimeroi","PAHSIW","2018-04-02",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.0077AEC001",2019-09-28 10:07:32,"Summer","H",17060102,"Imnaha","LSHEEF","2017-04-01",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.0077AECEF9",2019-09-26 17:02:03,"Summer","H",17060102,"Imnaha","LSHEEF","2017-04-01",FALSE,149,"Observation","GRA","Ladder Exit"
"3DD.0077AED43B",2019-09-25 18:48:53,"Summer","H",17060202,"Pahsimeroi","PAHSIW","2018-04-16",FALSE,NA,"Observation","DSF","Main Fishway"
"3DD.0077AED740",2019-11-11 07:31:07,"Summer","W",17060102,"Imnaha","IMNTRP","2018-05-06",FALSE,158,"Observation","ICH","LEFT LADDER WEIR 438 [O/S]"
"3DD.0077AED8F1",2019-09-23 07:15:59,"Summer","H",17060102,"Imnaha","LSHEEF","2017-04-01",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.0077AEDB2B",2019-09-19 08:14:07,"Summer","H",17060102,"Imnaha","LSHEEF","2017-04-01",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.0077AEDBBB",2019-10-25 09:16:09,"Summer","W",17060102,"Imnaha","IMNTRP","2017-04-30",FALSE,173,"Observation","GRA","Ladder Exit"
"3DD.0077AEDD0A",2019-09-16 14:28:45,"Summer","W",17060306,"Clearwater","BBCTRP","2018-05-07",FALSE,165,"Observation","GRA","WEIR 733"
"3DD.0077AEE835",2019-09-26 00:00:00,"Summer","H",17060102,"Imnaha","LSHEEF","2017-04-01",FALSE,NA,"Recovery","COLR4",NA
"3DD.0077AEF3BB",2019-08-12 13:59:00,"Summer","H",17060102,"Imnaha","LSHEEF","2017-04-01",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.0077AEF610",2019-08-05 18:03:04,"Summer","W",17060103,"Lower Snake-Asotin","ASOTIC","2017-05-08",FALSE,150,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.0077AEF90A",2019-09-30 11:05:17,"Summer","H",17060102,"Imnaha","LSHEEF","2017-04-01",FALSE,NA,"Observation","GRA","WEIR 733"
"3DD.0077AF0195",2019-08-07 07:39:38,"Summer","W",17070201,"Upper John Day","JDARSF","2017-05-09",FALSE,188,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.0077AF020D",2019-10-10 18:01:02,"Summer","H",17060102,"Imnaha","LSHEEF","2017-04-01",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.0077AF0399",2019-04-18 05:18:38,"Summer","W",17060303,"Lochsa","FISTRP","2018-10-29",FALSE,187,"Observation","MC2","COUNTING WINDOW"
"3DD.0077AF11C8",2019-09-27 06:49:36,"Summer","W",17070201,"Upper John Day","JDARSF","2017-02-14",FALSE,122,"Observation","JO1","WEIR 181"
"3DD.0077AF1DD6",2019-04-21 15:50:47,"Summer","H",17060102,"Imnaha","LSHEEF","2017-04-01",FALSE,NA,"Passive Recapture","LSHEEF",NA
"3DD.0077AF26FB",2019-09-29 17:05:49,"Summer","H",17060102,"Imnaha","LSHEEF","2017-04-01",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.0077AF2E14",2019-11-10 11:10:14,"Summer","W",17070201,"Upper John Day","JDARSF","2017-05-12",FALSE,166,"Observation","MC2","WEIR 302"
"3DD.0077AF36D7",2019-10-26 16:05:06,"Summer","W",17060303,"Lochsa","FISTRP","2017-09-19",FALSE,148,"Observation","GRA","Ladder Exit"
"3DD.0077AF45AC",2019-10-30 14:16:58,"Summer","H",17060102,"Imnaha","LSHEEF","2017-04-01",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.0077AF45AF",2019-09-27 16:52:46,"Summer","W",17060306,"Clearwater","POTREF","2017-04-19",FALSE,84,"Observation","JO1","WEIR 181"
"3DD.0077AF49F0",2019-09-10 05:12:53,"Summer","W",17070201,"Upper John Day","JDARSF","2017-04-28",FALSE,149,"Observation","DSF","Main Fishway"
"3DD.0077AF4A3A",2019-10-11 13:46:42,"Summer","W",17070201,"Upper John Day","JDARSF","2017-05-16",FALSE,163,"Observation","GRA","Ladder Exit"
"3DD.0077AF4D6D",2019-11-01 17:35:59,"Summer","W",17070201,"Upper John Day","JDARSF","2017-02-14",FALSE,130,"Observation","WEA","Left Ladder Pool 68"
"3DD.0077AF52D7",2019-11-12 15:18:38,"Summer","H",17070102,"Walla Walla","DAYP","2017-04-12",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.0077AF533D",2019-09-21 16:11:56,"Summer","H",17060102,"Imnaha","LSHEEF","2017-04-01",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.0077AF568B",2019-08-05 17:15:00,"Summer","W",17060103,"Lower Snake-Asotin","ASOTIC","2017-05-22",FALSE,167,"Observation","GRA","Ladder Exit"
"3DD.0077AF67D0",2019-10-02 07:57:23,"Summer","W",17060103,"Lower Snake-Asotin","ASOTIC","2017-05-09",FALSE,170,"Observation","GRA","Ladder Exit"
"3DD.0077AF695D",2019-11-11 17:33:59,"Summer","W",17070201,"Upper John Day","JDARSF","2017-05-12",FALSE,189,"Observation","JD1","Downstream Array"
"3DD.0077AF7033",2019-09-06 17:38:22,"Summer","W",17070201,"Upper John Day","JDARSF","2017-02-15",FALSE,108,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.0077AF869D",2019-09-23 04:23:25,"Summer","W",17060103,"Lower Snake-Asotin","ASOTIC","2017-05-14",FALSE,153,"Observation","JO1","WEIR 181"
"3DD.0077AF8812",2019-07-30 10:35:44,"Summer","W",17060103,"Lower Snake-Asotin","ASOTIC","2017-05-24",FALSE,195,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.0077AF98FC",2019-10-26 12:47:49,"Summer","H",17060304,"Middle Fork Clearwater","CLEARC","2018-03-28",FALSE,210,"Recapture","LGRLDR",NA
"3DD.0077AF9990",2019-05-08 11:31:26,"Summer","H",17060106,"Lower Grande Ronde","COTP","2019-04-21",FALSE,NA,"Observation","MC2","WEIR 303"
"3DD.0077AFA189",2019-09-10 11:24:32,"Summer","H",17060107,"Lower Snake-Tucannon","LGRRRR","2017-06-03",FALSE,225,"Observation","WEA","Left Ladder Pool 68"
"3DD.0077AFBAC4",2019-10-21 07:48:30,"Summer","H",17060304,"Middle Fork Clearwater","CLEARC","2018-03-28",FALSE,199,"Recapture","LGRLDR",NA
"3DD.0077AFBD99",2019-10-23 16:43:38,"Summer","W",17070103,"Umatilla","UMAR","2018-04-02",FALSE,298,"Observation","JO2","WEIR 247"
"3DD.0077AFBD9F",2019-08-12 11:39:39,"Summer","W",17070103,"Umatilla","UMAR","2018-05-09",FALSE,202,"Observation","TD1","Counting Window"
"3DD.0077AFD841",2019-10-23 14:36:55,"Summer","W",17060103,"Lower Snake-Asotin","ASOTIC","2018-05-10",FALSE,189,"Observation","MC1","COUNTING WINDOW"
"3DD.0077AFF0FF",2019-09-03 12:22:04,"Summer","W",17060103,"Lower Snake-Asotin","ASOTIC","2018-05-12",FALSE,168,"Observation","BO1","VERTICAL SLOT DETECTORS"
"3DD.0077B01918",2019-07-08 07:38:40,"Summer","W",17060103,"Lower Snake-Asotin","ASOTIC","2018-04-30",FALSE,188,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.0077B02174",2019-09-28 13:59:07,"Summer","H",17060306,"Clearwater","DWORMS","2018-04-11",FALSE,182,"Observation","GRA","Ladder Exit"
"3DD.0077B04F4B",2019-09-25 09:41:24,"Summer","W",17060107,"Lower Snake-Tucannon","LGRRRR","2017-06-02",FALSE,186,"Observation","GRA","Ladder Exit"
"3DD.0077B04F63",2019-10-12 08:51:23,"Summer","W",17060107,"Lower Snake-Tucannon","LGRRRR","2017-05-26",FALSE,169,"Observation","GRA","Ladder Exit"
"3DD.0077B05D4A",2019-08-13 12:06:29,"N/A","W",17030003,"Lower Yakima","TEANWF","2017-05-02",FALSE,96,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.0077B07B8C",2019-11-24 15:02:13,"Summer","W",17060107,"Lower Snake-Tucannon","LGRRRR","2017-06-13",FALSE,126,"Observation","GRA","Ladder Exit"
"3DD.0077B08578",2019-04-19 06:14:24,"Summer","W",17060204,"Lemhi","LEMHIR","2018-08-15",FALSE,186,"Observation","MC2","WEIR 303"
"3DD.0077B09B50",2019-07-23 09:24:30,"Summer","W",17060107,"Lower Snake-Tucannon","LGRRRR","2017-05-27",FALSE,171,"Observation","TD1","Counting Window"
"3DD.0077B0A17F",2019-10-10 14:46:42,"Summer","W",17060107,"Lower Snake-Tucannon","LGRRRR","2017-06-01",FALSE,172,"Observation","GRA","Ladder Exit"
"3DD.0077B0AA9C",2019-07-04 12:02:50,"Summer","W",17060107,"Lower Snake-Tucannon","LGRRRR","2017-06-03",FALSE,173,"Observation","GRA","Ladder Exit"
"3DD.0077B22D4F",2019-09-20 02:10:36,"Summer","H",17020011,"Wenatchee","CHIWAR","2018-04-30",FALSE,160,"Observation","TUF","WEIR 17"
"3DD.0077B363DA",2019-04-18 01:59:11,"Summer","H",17060201,"Upper Salmon","SAWT","2019-04-02",FALSE,NA,"Observation","MC2","COUNTING WINDOW"
"3DD.0077B375F1",2019-04-22 08:44:29,"Summer","H",17060201,"Upper Salmon","SAWT","2019-04-03",FALSE,NA,"Observation","JDJ","RIVER EXIT"
"3DD.0077B3A5F8",2019-04-24 05:40:59,"Summer","H",17060201,"Upper Salmon","SAWT","2019-04-03",FALSE,NA,"Observation","JO1","WEIR 180"
"3DD.0077B3AB02",2019-04-22 18:29:53,"Summer","H",17060201,"Upper Salmon","SAWT","2019-04-02",FALSE,NA,"Observation","JO1","WEIR 180"
"3DD.0077B3B26A",2019-09-27 19:49:33,"Summer","W",17060104,"Upper Grande Ronde","GRAND2","2018-04-16",FALSE,173,"Observation","GRA","Ladder Exit"
"3DD.0077B3C8DA",2019-04-25 04:14:29,"Summer","H",17060201,"Upper Salmon","SAWT","2019-04-03",FALSE,NA,"Observation","JO1","WEIR 180"
"3DD.0077B40B20",2019-04-20 04:32:16,"Summer","H",17060201,"Upper Salmon","SAWT","2019-04-01",FALSE,NA,"Observation","MC2","COUNTING WINDOW"
"3DD.0077B40B46",2019-04-22 08:18:43,"Summer","H",17060201,"Upper Salmon","SAWT","2019-04-01",FALSE,NA,"Observation","JDJ","RIVER EXIT"
"3DD.0077B40D25",2019-04-20 09:08:53,"Summer","H",17060201,"Upper Salmon","SAWT","2019-04-01",FALSE,NA,"Observation","MC2","WEIR 312"
"3DD.0077B420F9",2019-04-22 23:21:03,"Summer","H",17060201,"Upper Salmon","SAWT","2019-04-01",FALSE,NA,"Observation","JO1","WEIR 180"
"3DD.0077B42D93",2019-04-22 05:16:09,"Summer","H",17060201,"Upper Salmon","SAWT","2019-04-01",FALSE,NA,"Observation","JO1","WEIR 180"
"3DD.0077B43C0D",2019-04-24 06:18:58,"Summer","H",17060201,"Upper Salmon","SAWT","2019-04-01",FALSE,NA,"Observation","JO1","WEIR 180"
"3DD.0077B44069",2019-04-21 02:54:43,"Summer","H",17060201,"Upper Salmon","SAWT","2019-04-01",FALSE,NA,"Observation","MC2","COUNTING WINDOW"
"3DD.0077B44E77",2019-04-19 03:08:18,"Summer","H",17060201,"Upper Salmon","SAWT","2019-04-01",FALSE,NA,"Observation","MC2","WEIR 309"
"3DD.0077B44F91",2019-04-22 02:13:46,"Summer","H",17060201,"Upper Salmon","SAWT","2019-04-01",FALSE,NA,"Observation","JO1","WEIR 180"
"3DD.0077B44FAD",2019-04-29 20:28:25,"Summer","H",17060201,"Upper Salmon","SAWT","2019-04-01",FALSE,NA,"Observation","JO1","WEIR 180"
"3DD.0077B45556",2019-10-12 09:42:18,"Summer","W",17060306,"Clearwater","BBCTRP","2018-05-11",FALSE,155,"Observation","GRA","Ladder Exit"
"3DD.0077B46761",2019-04-18 04:58:41,"Summer","H",17060201,"Upper Salmon","SAWT","2019-04-01",FALSE,NA,"Observation","MC2","COUNTING WINDOW"
"3DD.0077B468C6",2019-05-02 11:59:22,"Summer","H",17060201,"Upper Salmon","SAWT","2019-04-01",FALSE,NA,"Observation","B2J","SAMPLE / SBYC EXIT"
"3DD.0077B477E2",2019-04-24 04:09:18,"Summer","H",17060201,"Upper Salmon","SAWT","2019-04-01",FALSE,NA,"Observation","JO1","WEIR 180"
"3DD.0077B4780A",2019-04-23 01:02:17,"Summer","H",17060201,"Upper Salmon","SAWT","2019-04-01",FALSE,NA,"Observation","JO1","WEIR 180"
"3DD.0077B47AB6",2019-09-23 11:17:04,"Summer","W",17060306,"Clearwater","BBCTRP","2018-05-10",FALSE,176,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.0077B480F9",2019-04-18 12:17:02,"Summer","H",17060201,"Upper Salmon","SAWT","2019-04-01",FALSE,NA,"Observation","MC2","WEIR 311"
"3DD.0077B48C79",2019-04-22 06:05:40,"Summer","H",17060201,"Upper Salmon","SAWT","2019-04-01",FALSE,NA,"Observation","JDJ","RIVER EXIT"
"3DD.0077B48C94",2019-04-24 21:54:03,"Summer","H",17060201,"Upper Salmon","SAWT","2019-04-01",FALSE,NA,"Observation","JO1","WEIR 180"
"3DD.0077B54560",2019-04-20 05:22:51,"Summer","H",17060201,"Upper Salmon","SAWT","2019-04-03",FALSE,NA,"Observation","MC2","WEIR 302"
"3DD.0077B55C48",2019-04-23 05:41:16,"Summer","H",17060201,"Upper Salmon","SAWT","2019-04-03",FALSE,NA,"Observation","JDJ","RIVER EXIT"
"3DD.0077B55D18",2019-05-18 02:29:08,"Summer","H",17060201,"Upper Salmon","SAWT","2019-04-02",FALSE,NA,"Observation","TWX","MATRIX TRAWL [CURRENT]"
"3DD.0077B567D2",2019-10-24 20:00:00,"Summer","H",17060201,"Upper Salmon","SAWT","2019-04-03",FALSE,NA,"Recovery","ESANIS",NA
"3DD.0077B56ECE",2019-04-18 14:27:33,"Summer","H",17060201,"Upper Salmon","SAWT","2019-04-03",FALSE,NA,"Observation","MC2","WEIR 311"
"3DD.0077B5701C",2019-04-18 14:16:28,"Summer","H",17060201,"Upper Salmon","SAWT","2019-04-05",FALSE,NA,"Observation","MC2","WEIR 303"
"3DD.0077B582A9",2019-04-22 14:15:27,"Summer","H",17060201,"Upper Salmon","SAWT","2019-04-01",FALSE,NA,"Observation","JDJ","RIVER EXIT"
"3DD.0077B582BE",2019-04-19 15:06:10,"Summer","H",17060201,"Upper Salmon","SAWT","2019-04-03",FALSE,NA,"Observation","MC2","COUNTING WINDOW"
"3DD.0077B584D3",2019-04-18 17:04:36,"Summer","H",17060201,"Upper Salmon","SAWT","2019-04-02",FALSE,NA,"Observation","MC2","COUNTING WINDOW"
"3DD.0077B597F8",2019-05-31 09:59:08,"Summer","H",17060201,"Upper Salmon","SAWT","2019-04-03",FALSE,NA,"Observation","BCC","15X15 FULL-FLOW ANTENNA"
"3DD.0077B59A4F",2019-05-02 20:07:57,"Summer","H",17060201,"Upper Salmon","SAWT","2019-04-03",FALSE,NA,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.0077B5A68A",2019-04-23 23:58:24,"Summer","H",17060201,"Upper Salmon","SAWT","2019-04-03",FALSE,NA,"Observation","JO1","WEIR 180"
"3DD.0077B5AA1C",2019-04-27 16:38:35,"Summer","H",17060201,"Upper Salmon","SAWT","2019-04-03",FALSE,NA,"Observation","JDJ","FULL FLOW BYPASS"
"3DD.0077B5C051",2019-04-27 12:58:53,"Summer","H",17060201,"Upper Salmon","SAWT","2019-04-02",FALSE,NA,"Observation","BCC","15X15 FULL-FLOW ANTENNA"
"3DD.0077B5D6F9",2019-10-05 15:10:25,"Summer","W",17060107,"Lower Snake-Tucannon","LGRLDR","2017-10-05",FALSE,570,"Observation","GOA","Counting Window"
"3DD.0077B5E017",2019-09-05 09:17:25,"Summer","W",17060102,"Imnaha","IMNTRP","2018-05-06",FALSE,180,"Observation","GRA","Ladder Exit"
"3DD.0077B5F60A",2019-09-23 19:31:36,"Summer","H",17060102,"Imnaha","LSHEEF","2017-04-01",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.0077B60083",2019-08-21 09:11:41,"Summer","W",17060102,"Imnaha","IMNTRP","2018-04-30",FALSE,216,"Observation","TD1","Counting Window"
"3DD.0077B60158",2019-05-09 14:39:36,"Unknown","W",17070105,"Middle Columbia-Hood","HOODR","2017-05-18",FALSE,199,"Observation","BCC","15X15 FULL-FLOW ANTENNA"
"3DD.0077B60511",2019-09-05 14:27:40,"Summer","W",17060102,"Imnaha","IMNTRP","2017-04-20",FALSE,211,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.0077B60524",2019-09-17 23:00:00,"Summer","H",17060106,"Lower Grande Ronde","COTP","2017-04-10",FALSE,NA,"Recovery","COLR4",NA
"3DD.0077B60E5B",2019-08-07 08:00:56,"Summer","W",17060102,"Imnaha","IMNTRP","2018-05-01",FALSE,199,"Observation","BO4","VERTICAL SLOT DETECTORS"
"3DD.0077B6129F",2019-03-31 17:45:14,"Winter","W",17070105,"Middle Columbia-Hood","HOODMF","2017-05-15",FALSE,189,"Observation","HRM","Upstream Array"
"3DD.0077B61550",2019-10-01 10:27:10,"Summer","W",17060107,"Lower Snake-Tucannon","LGRLDR","2017-09-13",FALSE,560,"Observation","GRA","Ladder Exit"
"3DD.0077B618BB",2019-09-21 06:15:18,"Summer","W",17060102,"Imnaha","IMNTRP","2017-05-04",FALSE,178,"Observation","GRA","Ladder Exit"
"3DD.0077B618DD",2019-10-12 16:10:24,"Summer","W",17060102,"Imnaha","IMNTRP","2017-05-05",FALSE,212,"Observation","GRA","Ladder Exit"
"3DD.0077B6200E",2019-09-26 10:20:07,"Summer","H",17060102,"Imnaha","LSHEEF","2017-04-01",FALSE,NA,"Observation","TD1","Counting Window"
"3DD.0077B6265E",2019-09-30 06:15:45,"Summer","H",17060102,"Imnaha","LSHEEF","2017-04-01",FALSE,NA,"Observation","GRA","Ladder Exit"
"3DD.0077B62676",2019-08-16 08:31:13,"Summer","W",17060102,"Imnaha","IMNTRP","2018-04-30",FALSE,247,"Observation","BCC","15X15 FULL-FLOW ANTENNA"
"3DD.0077B628DD",2019-05-16 14:59:58,"Summer","U",17030003,"Lower Yakima","PROTAL","2018-11-01",FALSE,570,"Observation","BO1","A-BRANCH WEIR 43"
"3DD.0077B62912",2019-10-22 10:16:21,"Summer","W",17070103,"Umatilla","BIRCHC","2017-05-14",FALSE,166,"Observation","JO2","WEIR 247"
"3DD.0077B62AEA",2019-04-27 12:58:36,"Summer","W",17060303,"Lochsa","FISTRP","2018-09-20",FALSE,143,"Observation","BCC","15X15 FULL-FLOW ANTENNA"
"3DD.0077B63CB5",2019-07-27 14:59:35,"Summer","W",17060107,"Lower Snake-Tucannon","LGRLDR","2017-10-04",FALSE,590,"Observation","TD1","Counting Window"
"3DD.0077B64722",2019-08-01 09:50:51,"Summer","H",17060102,"Imnaha","LSHEEF","2017-04-01",FALSE,NA,"Observation","BO1","VERTICAL SLOT DETECTORS"
"3DD.0077B64B89",2019-04-13 10:10:26,"Summer","W",17060303,"Lochsa","FISTRP","2017-06-26",FALSE,92,"Observation","JO1","WEIR 181"
"3DD.0077B64F54",2019-10-02 12:17:23,"Summer","W",17060102,"Imnaha","IMNTRP","2018-04-13",FALSE,225,"Observation","GRA","Ladder Exit"
