OBJECTID,Year,Species,Pop,Latitude,Longitude,Count 
3302,2014,Spring Chinook,Upper Grande Ronde River,45.08011398,-118.333429,1
3303,2014,Spring Chinook,Upper Grande Ronde River,45.07971098,-118.333128,1
3304,2014,Spring Chinook,Upper Grande Ronde River,45.07289104,-118.319015,1
3305,2014,Spring Chinook,Upper Grande Ronde River,45.07702198,-118.327497,1
3306,2014,Spring Chinook,Upper Grande Ronde River,45.05109885,-118.2875102,1
3307,2014,Spring Chinook,Upper Grande Ronde River,45.07697697,-118.325261,1
3308,2014,Spring Chinook,Upper Grande Ronde River,45.07701997,-118.325167,1
3309,2014,Spring Chinook,Upper Grande Ronde River,45.07375102,-118.321746,1
3310,2014,Spring Chinook,Upper Grande Ronde River,45.07368204,-118.321779,1
3311,2014,Spring Chinook,Upper Grande Ronde River,45.07345196,-118.32208,1
3312,2014,Spring Chinook,Upper Grande Ronde River,45.07287,-118.320373,1
3313,2014,Spring Chinook,Upper Grande Ronde River,45.07291099,-118.320213,1
3314,2014,Spring Chinook,Upper Grande Ronde River,45.07942197,-118.332235,1
3315,2014,Spring Chinook,Upper Grande Ronde River,45.21529497,-118.393262,1
3316,2014,Spring Chinook,Upper Grande Ronde River,45.24164398,-118.392372,1
3317,2014,Spring Chinook,Upper Grande Ronde River,45.24166401,-118.394755,1
3318,2014,Spring Chinook,Upper Grande Ronde River,45.23742001,-118.39682,1
3319,2014,Spring Chinook,Upper Grande Ronde River,45.22781602,-118.39477,1
3320,2014,Spring Chinook,Upper Grande Ronde River,45.22377301,-118.392534,1
3321,2014,Spring Chinook,Upper Grande Ronde River,45.21837004,-118.393444,1
3322,2014,Spring Chinook,Upper Grande Ronde River,45.20867603,-118.395402,1
3323,2014,Spring Chinook,Upper Grande Ronde River,45.21603802,-118.393696,1
3324,2014,Spring Chinook,Upper Grande Ronde River,45.17223998,-118.387536,1
3325,2014,Spring Chinook,Upper Grande Ronde River,45.21516899,-118.393306,1
3326,2014,Spring Chinook,Upper Grande Ronde River,45.21506899,-118.393371,1
3327,2014,Spring Chinook,Upper Grande Ronde River,45.21247404,-118.392449,1
3328,2014,Spring Chinook,Upper Grande Ronde River,45.211446,-118.393384,1
3329,2014,Spring Chinook,Upper Grande Ronde River,45.211015,-118.39367,1
3330,2014,Spring Chinook,Upper Grande Ronde River,45.20961497,-118.394359,1
3331,2014,Spring Chinook,Upper Grande Ronde River,45.20959804,-118.394389,1
3332,2014,Spring Chinook,Upper Grande Ronde River,45.21664202,-118.393662,1
3333,2014,Spring Chinook,Upper Grande Ronde River,45.19784099,-118.394934,1
3334,2014,Spring Chinook,Upper Grande Ronde River,45.070641,-118.316464,1
3335,2014,Spring Chinook,Upper Grande Ronde River,45.21599,-118.393765,1
3336,2014,Spring Chinook,Upper Grande Ronde River,45.06724298,-118.313154,1
3337,2014,Spring Chinook,Upper Grande Ronde River,45.06561999,-118.31293,1
3338,2014,Spring Chinook,Upper Grande Ronde River,45.06830203,-118.313069,1
3339,2014,Spring Chinook,Upper Grande Ronde River,45.06841896,-118.313176,1
3340,2014,Spring Chinook,Upper Grande Ronde River,45.06919999,-118.313299,1
3341,2014,Spring Chinook,Upper Grande Ronde River,45.16295803,-118.38268,1
3342,2014,Spring Chinook,Upper Grande Ronde River,45.20081003,-118.395021,1
3343,2014,Spring Chinook,Upper Grande Ronde River,45.168763,-118.387076,1
3344,2014,Spring Chinook,Upper Grande Ronde River,45.19600804,-118.396953,1
3345,2014,Spring Chinook,Upper Grande Ronde River,45.19270901,-118.394206,1
3346,2014,Spring Chinook,Upper Grande Ronde River,45.184195,-118.388389,1
3347,2014,Spring Chinook,Upper Grande Ronde River,45.18301198,-118.388118,1
3348,2014,Spring Chinook,Upper Grande Ronde River,45.17675003,-118.38911,1
3349,2014,Spring Chinook,Upper Grande Ronde River,45.17342501,-118.387602,1
3350,2014,Spring Chinook,Upper Grande Ronde River,45.20254299,-118.39557,1
3351,2014,Spring Chinook,Upper Grande Ronde River,45.20254601,-118.395566,1
3352,2014,Spring Chinook,Upper Grande Ronde River,45.229151,-118.396295,1
3353,2014,Spring Chinook,Upper Grande Ronde River,45.07247304,-118.317476,1
3354,2014,Spring Chinook,Upper Grande Ronde River,45.07245703,-118.317485,1
3355,2014,Spring Chinook,Upper Grande Ronde River,45.072151,-118.317236,1
3356,2014,Spring Chinook,Upper Grande Ronde River,45.07075399,-118.316521,1
3357,2014,Spring Chinook,Upper Grande Ronde River,45.222769,-118.39189,1
3358,2014,Spring Chinook,Upper Grande Ronde River,45.07042601,-118.316138,1
3359,2014,Spring Chinook,Upper Grande Ronde River,45.07289297,-118.320424,1
3360,2014,Spring Chinook,Upper Grande Ronde River,45.0794757,-118.3323177,1
3361,2014,Spring Chinook,Upper Grande Ronde River,45.070684,-118.316452,1
3362,2014,Spring Chinook,Upper Grande Ronde River,45.06458097,-118.312941,1
3363,2014,Spring Chinook,Upper Grande Ronde River,45.218353,-118.393579,1
3364,2014,Spring Chinook,Upper Grande Ronde River,45.227123,-118.394355,1
3365,2014,Spring Chinook,Upper Grande Ronde River,45.21695,-118.393582,1
3366,2014,Spring Chinook,Upper Grande Ronde River,45.219308,-118.393075,1
3367,2014,Spring Chinook,Upper Grande Ronde River,45.219648,-118.392236,1
3368,2014,Spring Chinook,Upper Grande Ronde River,45.20867502,-118.395402,1
3369,2014,Spring Chinook,Upper Grande Ronde River,45.20325897,-118.395577,1
3370,2014,Spring Chinook,Upper Grande Ronde River,45.20867301,-118.395399,1
3371,2014,Spring Chinook,Upper Grande Ronde River,45.20839297,-118.395535,1
3372,2014,Spring Chinook,Upper Grande Ronde River,45.20788897,-118.395448,1
3373,2014,Spring Chinook,Upper Grande Ronde River,45.069763,-118.315213,1
3374,2014,Spring Chinook,Upper Grande Ronde River,45.07255702,-118.3204,1
3375,2014,Spring Chinook,Upper Grande Ronde River,45.20598896,-118.395548,1
3376,2014,Spring Chinook,Upper Grande Ronde River,45.20786298,-118.395437,1
3377,2014,Spring Chinook,Upper Grande Ronde River,45.20325302,-118.395577,1
3378,2014,Spring Chinook,Upper Grande Ronde River,45.20318697,-118.395697,1
3379,2014,Spring Chinook,Upper Grande Ronde River,45.20295002,-118.395661,1
3380,2014,Spring Chinook,Upper Grande Ronde River,45.20295404,-118.39566,1
3381,2014,Spring Chinook,Upper Grande Ronde River,45.20299201,-118.395621,1
3382,2014,Spring Chinook,Upper Grande Ronde River,45.07707898,-118.327107,1
3383,2014,Spring Chinook,Upper Grande Ronde River,45.07701896,-118.327127,1
3384,2014,Spring Chinook,Upper Grande Ronde River,45.07700102,-118.326746,1
3385,2014,Spring Chinook,Upper Grande Ronde River,45.07698703,-118.32668,1
3386,2014,Spring Chinook,Upper Grande Ronde River,45.076953,-118.325287,1
3387,2015,Spring Chinook,Catherine Creek,45.13965,-117.623,1
3388,2015,Spring Chinook,Catherine Creek,45.14797797,-117.734829,1
3389,2015,Spring Chinook,Catherine Creek,45.14753901,-117.734251,1
3390,2015,Spring Chinook,Catherine Creek,45.14744497,-117.734016,1
3391,2015,Spring Chinook,Catherine Creek,45.14515696,-117.726514,1
3392,2015,Spring Chinook,Catherine Creek,45.14941799,-117.73527,1
3393,2015,Spring Chinook,Catherine Creek,45.14084,-117.623,1
3394,2015,Spring Chinook,Catherine Creek,45.20168,-117.844,1
3395,2015,Spring Chinook,Catherine Creek,45.15460967,-117.7827998,1
3396,2015,Spring Chinook,Catherine Creek,45.15526294,-117.7774659,1
3397,2015,Spring Chinook,Catherine Creek,45.15553116,-117.7758058,1
3398,2015,Spring Chinook,Catherine Creek,45.15558128,-117.7753346,1
3399,2015,Spring Chinook,Catherine Creek,45.1554408,-117.7765711,1
3400,2015,Spring Chinook,Catherine Creek,45.15199299,-117.740638,1
3401,2015,Spring Chinook,Catherine Creek,45.15065901,-117.749417,1
3402,2015,Spring Chinook,Catherine Creek,45.15053404,-117.749112,1
3403,2015,Spring Chinook,Catherine Creek,45.14749199,-117.734021,1
3404,2015,Spring Chinook,Catherine Creek,45.150399,-117.748462,1
3405,2015,Spring Chinook,Catherine Creek,45.15120501,-117.74667,1
3406,2015,Spring Chinook,Catherine Creek,45.15154104,-117.746502,1
3407,2015,Spring Chinook,Catherine Creek,45.15182904,-117.745447,1
3408,2015,Spring Chinook,Catherine Creek,45.15100099,-117.746811,1
3409,2015,Spring Chinook,Catherine Creek,45.152211,-117.741585,1
3410,2015,Spring Chinook,Catherine Creek,45.15011502,-117.735991,1
3411,2015,Spring Chinook,Catherine Creek,45.15194002,-117.74028,1
3412,2015,Spring Chinook,Catherine Creek,45.15191202,-117.740244,1
3413,2015,Spring Chinook,Catherine Creek,45.15186399,-117.739931,1
3414,2015,Spring Chinook,Catherine Creek,45.15054401,-117.736436,1
3415,2015,Spring Chinook,Catherine Creek,45.15047,-117.736418,1
3416,2015,Spring Chinook,Catherine Creek,45.15033497,-117.736198,1
3417,2015,Spring Chinook,Catherine Creek,45.15024503,-117.736102,1
3418,2015,Spring Chinook,Catherine Creek,45.15181404,-117.745489,1
3419,2015,Spring Chinook,Catherine Creek,45.11706803,-117.6784789,1
3420,2015,Spring Chinook,Catherine Creek,45.14280802,-117.723379,1
3421,2015,Spring Chinook,Catherine Creek,45.11926183,-117.6878526,1
3422,2015,Spring Chinook,Catherine Creek,45.11904088,-117.6873913,1
3423,2015,Spring Chinook,Catherine Creek,45.11826656,-117.6867513,1
3424,2015,Spring Chinook,Catherine Creek,45.1171557,-117.6852121,1
3425,2015,Spring Chinook,Catherine Creek,45.15145403,-117.73772,1
3426,2015,Spring Chinook,Catherine Creek,45.11697415,-117.6825477,1
3427,2015,Spring Chinook,Catherine Creek,45.14514296,-117.726301,1
3428,2015,Spring Chinook,Catherine Creek,45.11702009,-117.6784626,1
3429,2015,Spring Chinook,Catherine Creek,45.11614024,-117.6757764,1
3430,2015,Spring Chinook,Catherine Creek,45.11561394,-117.6746764,1
3431,2015,Spring Chinook,Catherine Creek,45.15053102,-117.751,1
3432,2015,Spring Chinook,Catherine Creek,45.1301,-117.706,1
3433,2015,Spring Chinook,Catherine Creek,45.11658339,-117.6744494,1
3434,2015,Spring Chinook,Catherine Creek,45.11696996,-117.6825489,1
3435,2015,Spring Chinook,Catherine Creek,45.151995,-117.756006,1
3436,2015,Spring Chinook,Catherine Creek,45.15466103,-117.767859,1
3437,2015,Spring Chinook,Catherine Creek,45.15215099,-117.761967,1
3438,2015,Spring Chinook,Catherine Creek,45.15228401,-117.76134,1
3439,2015,Spring Chinook,Catherine Creek,45.174682,-117.811475,1
3440,2015,Spring Chinook,Catherine Creek,45.170222,-117.8005949,1
3441,2015,Spring Chinook,Catherine Creek,45.11872,-117.643,1
3442,2015,Spring Chinook,Catherine Creek,45.14307003,-117.724003,1
3443,2015,Spring Chinook,Catherine Creek,45.11498,-117.636,1
3444,2015,Spring Chinook,Catherine Creek,45.144229,-117.725137,1
3445,2015,Spring Chinook,Catherine Creek,45.15068399,-117.750554,1
3446,2015,Spring Chinook,Catherine Creek,45.15217404,-117.742928,1
3447,2015,Spring Chinook,Catherine Creek,45.11615172,-117.6757212,1
3448,2015,Spring Chinook,Catherine Creek,45.14751697,-117.734175,1
3449,2015,Spring Chinook,Catherine Creek,45.14694197,-117.733055,1
3450,2015,Spring Chinook,Catherine Creek,45.154583,-117.770296,1
3451,2015,Spring Chinook,Catherine Creek,45.11781,-117.641,1
3452,2015,Spring Chinook,Catherine Creek,45.13412,-117.711,1
3453,2015,Spring Chinook,Catherine Creek,45.12607,-117.702,1
3454,2015,Spring Chinook,Catherine Creek,45.13561,-117.714,1
3455,2015,Spring Chinook,Catherine Creek,45.13529,-117.713,1
3456,2015,Spring Chinook,Catherine Creek,45.1353,-117.713,1
3457,2015,Spring Chinook,Catherine Creek,45.13532,-117.713,1
3458,2015,Spring Chinook,Catherine Creek,45.13499,-117.712,1
3459,2015,Spring Chinook,Catherine Creek,45.13534,-117.715,1
3460,2015,Spring Chinook,Catherine Creek,45.1349,-117.712,1
3461,2015,Spring Chinook,Catherine Creek,45.13624,-117.717,1
3462,2015,Spring Chinook,Catherine Creek,45.13339,-117.711,1
3463,2015,Spring Chinook,Catherine Creek,45.13328,-117.711,1
3464,2015,Spring Chinook,Catherine Creek,45.13297,-117.71,1
3465,2015,Spring Chinook,Catherine Creek,45.13261,-117.71,1
3466,2015,Spring Chinook,Catherine Creek,45.1324,-117.709,1
3467,2015,Spring Chinook,Catherine Creek,45.13194,-117.708,1
3468,2015,Spring Chinook,Catherine Creek,45.13451,-117.712,1
3469,2015,Spring Chinook,Catherine Creek,45.14038,-117.721,1
3470,2015,Spring Chinook,Catherine Creek,45.172697,-117.8057837,1
3471,2015,Spring Chinook,Catherine Creek,45.172057,-117.8046548,1
3472,2015,Spring Chinook,Catherine Creek,45.11421919,-117.6710645,1
3473,2015,Spring Chinook,Catherine Creek,45.171419,-117.803195,1
3474,2015,Spring Chinook,Catherine Creek,45.17142,-117.8031187,1
3475,2015,Spring Chinook,Catherine Creek,45.17129,-117.8011062,1
3476,2015,Spring Chinook,Catherine Creek,45.13561,-117.714,1
3477,2015,Spring Chinook,Catherine Creek,45.168583,-117.7994139,1
3478,2015,Spring Chinook,Catherine Creek,45.12816,-117.704,1
3479,2015,Spring Chinook,Catherine Creek,45.13674,-117.718,1
3480,2015,Spring Chinook,Catherine Creek,45.13677,-117.718,1
3481,2015,Spring Chinook,Catherine Creek,45.13663,-117.718,1
3482,2015,Spring Chinook,Catherine Creek,45.1367,-117.717,1
3483,2015,Spring Chinook,Catherine Creek,45.13634,-117.717,1
3484,2015,Spring Chinook,Catherine Creek,45.13627,-117.717,1
3485,2015,Spring Chinook,Catherine Creek,45.169466,-117.7993881,1
3486,2015,Spring Chinook,Catherine Creek,45.18264,-117.821,1
3487,2015,Spring Chinook,Catherine Creek,45.175807,-117.8128273,1
3488,2015,Spring Chinook,Catherine Creek,45.20524,-117.848,1
3489,2015,Spring Chinook,Catherine Creek,45.19452,-117.837,1
3490,2015,Spring Chinook,Catherine Creek,45.19295,-117.834,1
3491,2015,Spring Chinook,Catherine Creek,45.19194,-117.833,1
3492,2015,Spring Chinook,Catherine Creek,45.19193,-117.832,1
3493,2015,Spring Chinook,Catherine Creek,45.13192,-117.708,1
3494,2015,Spring Chinook,Catherine Creek,45.18805,-117.827,1
3495,2015,Spring Chinook,Catherine Creek,45.178733,-117.8165599,1
3496,2015,Spring Chinook,Catherine Creek,45.15460965,-117.7827999,1
3497,2015,Spring Chinook,Catherine Creek,45.15503897,-117.77086,1
3498,2015,Spring Chinook,Catherine Creek,45.15306998,-117.765583,1
3499,2015,Spring Chinook,Catherine Creek,45.15161497,-117.755351,1
3500,2015,Spring Chinook,Catherine Creek,45.15134197,-117.754452,1
3501,2015,Spring Chinook,Catherine Creek,45.15099504,-117.752218,1
3502,2015,Spring Chinook,Catherine Creek,45.19158,-117.831,1
3503,2015,Spring Chinook,Catherine Creek,45.11694,-117.681,1
3504,2015,Spring Chinook,Catherine Creek,45.15088197,-117.751862,1
3505,2015,Spring Chinook,Catherine Creek,45.12593,-117.702,1
3506,2015,Spring Chinook,Catherine Creek,45.12591,-117.701,1
3507,2015,Spring Chinook,Catherine Creek,45.12501,-117.7,1
3508,2015,Spring Chinook,Catherine Creek,45.12363,-117.7,1
3509,2015,Spring Chinook,Catherine Creek,45.12318,-117.699,1
3510,2015,Spring Chinook,Catherine Creek,45.175807,-117.8128273,1
3511,2015,Spring Chinook,Catherine Creek,45.11705,-117.681,1
3512,2015,Spring Chinook,Catherine Creek,45.178733,-117.8165599,1
3513,2015,Spring Chinook,Catherine Creek,45.11603,-117.674,1
3514,2015,Spring Chinook,Catherine Creek,45.11442,-117.671,1
3515,2015,Spring Chinook,Catherine Creek,45.11405,-117.668,1
3516,2015,Spring Chinook,Catherine Creek,45.1185,-117.66,1
3517,2015,Spring Chinook,Catherine Creek,45.11893,-117.657,1
3518,2015,Spring Chinook,Catherine Creek,45.1191,-117.656,1
3519,2015,Spring Chinook,Catherine Creek,45.13104,-117.708,1
3520,2015,Spring Chinook,Catherine Creek,45.12317,-117.698,1
3521,2015,Spring Chinook,Catherine Creek,45.12593,-117.702,1
3522,2015,Spring Chinook,Catherine Creek,45.1346,-117.711,1
3523,2015,Spring Chinook,Catherine Creek,45.14155,-117.722,1
3524,2015,Spring Chinook,Catherine Creek,45.12245,-117.695,1
3525,2015,Spring Chinook,Catherine Creek,45.12274,-117.697,1
3526,2015,Spring Chinook,Catherine Creek,45.12272,-117.697,1
3527,2015,Spring Chinook,Catherine Creek,45.12307,-117.697,1
3528,2015,Spring Chinook,Catherine Creek,45.12333,-117.698,1
3529,2015,Spring Chinook,Catherine Creek,45.12314,-117.698,1
3530,2015,Spring Chinook,Catherine Creek,45.12497,-117.701,1
3531,2015,Spring Chinook,Catherine Creek,45.11694624,-117.6787379,1
3532,2015,Spring Chinook,Catherine Creek,45.12594,-117.701,1
3533,2015,Spring Chinook,Catherine Creek,45.11636085,-117.6753583,1
3534,2015,Spring Chinook,Catherine Creek,45.12604,-117.702,1
3535,2015,Spring Chinook,Catherine Creek,45.12809,-117.704,1
3536,2015,Spring Chinook,Catherine Creek,45.12817,-117.704,1
3537,2015,Spring Chinook,Catherine Creek,45.12913,-117.705,1
3538,2015,Spring Chinook,Catherine Creek,45.13035,-117.707,1
3539,2015,Spring Chinook,Catherine Creek,45.13235,-117.709,1
3540,2015,Spring Chinook,Catherine Creek,45.1326,-117.71,1
3541,2015,Spring Chinook,Catherine Creek,45.13265,-117.71,1
3542,2015,Spring Chinook,Catherine Creek,45.13297,-117.71,1
3543,2015,Spring Chinook,Catherine Creek,45.13345,-117.711,1
3544,2015,Spring Chinook,Catherine Creek,45.12314,-117.698,1
3545,2015,Spring Chinook,Catherine Creek,45.13562,-117.714,1
3546,2015,Spring Chinook,Catherine Creek,45.14129,-117.623,1
3547,2015,Spring Chinook,Catherine Creek,45.13713,-117.624,1
3548,2015,Spring Chinook,Catherine Creek,45.13175,-117.629,1
3549,2015,Spring Chinook,Catherine Creek,45.11626236,-117.6740875,1
3550,2015,Spring Chinook,Catherine Creek,45.11407929,-117.6707261,1
3551,2015,Spring Chinook,Catherine Creek,45.12257,-117.697,1
3552,2015,Spring Chinook,Catherine Creek,45.12365,-117.7,1
3553,2015,Spring Chinook,Catherine Creek,45.12493,-117.701,1
3554,2015,Spring Chinook,Catherine Creek,45.12606,-117.701,1
3555,2015,Spring Chinook,Catherine Creek,45.11707893,-117.6808179,1
3556,2015,Spring Chinook,Catherine Creek,45.1353,-117.713,1
3557,2015,Spring Chinook,Catherine Creek,45.14168,-117.722,1
3558,2015,Spring Chinook,Catherine Creek,45.13724,-117.719,1
3559,2015,Spring Chinook,Catherine Creek,45.14058,-117.722,1
3560,2015,Spring Chinook,Catherine Creek,45.15095,-117.747,1
3561,2015,Spring Chinook,Catherine Creek,45.14141,-117.622,1
3562,2015,Spring Chinook,Catherine Creek,45.13698,-117.624,1
3563,2015,Spring Chinook,Catherine Creek,45.11843638,-117.6596947,1
3564,2015,Spring Chinook,Catherine Creek,45.11837921,-117.6597529,1
3565,2015,Spring Chinook,Catherine Creek,45.1172495,-117.663064,1
3566,2015,Spring Chinook,Catherine Creek,45.11386304,-117.6700649,1
3567,2015,Spring Chinook,Catherine Creek,45.1163461,-117.6746973,1
3568,2015,Spring Chinook,Catherine Creek,45.134,-117.711,1
3569,2015,Spring Chinook,Catherine Creek,45.13784,-117.719,1
3570,2015,Spring Chinook,Catherine Creek,45.11875422,-117.6585101,1
3571,2015,Spring Chinook,Catherine Creek,45.13488,-117.712,1
3572,2015,Spring Chinook,Catherine Creek,45.13499,-117.712,1
3573,2015,Spring Chinook,Catherine Creek,45.13506,-117.712,1
3574,2015,Spring Chinook,Catherine Creek,45.13534,-117.713,1
3575,2015,Spring Chinook,Catherine Creek,45.1356,-117.714,1
3576,2015,Spring Chinook,Catherine Creek,45.13548,-117.715,1
3577,2015,Spring Chinook,Catherine Creek,45.13664,-117.717,1
3578,2015,Spring Chinook,Catherine Creek,45.13682,-117.718,1
3579,2015,Spring Chinook,Catherine Creek,45.13735,-117.719,1
3580,2015,Spring Chinook,Catherine Creek,45.11879621,-117.6593962,1
3581,2015,Spring Chinook,Catherine Creek,45.13763,-117.719,1
3582,2015,Spring Chinook,Catherine Creek,45.1344,-117.712,1
3583,2015,Spring Chinook,Catherine Creek,45.1382,-117.719,1
3584,2015,Spring Chinook,Catherine Creek,45.13877,-117.72,1
3585,2015,Spring Chinook,Catherine Creek,45.13886,-117.72,1
3586,2015,Spring Chinook,Catherine Creek,45.14028,-117.721,1
3587,2015,Spring Chinook,Catherine Creek,45.13695,-117.718,1
3588,2015,Spring Chinook,Catherine Creek,45.11936693,-117.6552432,1
3589,2015,Spring Chinook,Catherine Creek,45.11922872,-117.6556958,1
3590,2015,Spring Chinook,Catherine Creek,45.11910869,-117.6565351,1
3591,2015,Spring Chinook,Catherine Creek,45.11898145,-117.6568248,1
3592,2015,Spring Chinook,Catherine Creek,45.14123,-117.722,1
3593,2015,Spring Chinook,Catherine Creek,45.13747,-117.719,1
3594,2015,Spring Chinook,Catherine Creek,45.11864668,-117.6601402,1
3595,2015,Spring Chinook,Catherine Creek,45.11380831,-117.6697786,1
3596,2015,Spring Chinook,Catherine Creek,45.11379062,-117.6697033,1
3597,2015,Spring Chinook,Minam River,45.3805027,-117.6553326,1
3598,2015,Spring Chinook,Minam River,45.39994201,-117.673391,1
3599,2015,Spring Chinook,Minam River,45.39901497,-117.673671,1
3600,2015,Spring Chinook,Minam River,45.39897901,-117.673686,1
3601,2015,Spring Chinook,Minam River,45.39896702,-117.673675,1
3602,2015,Spring Chinook,Minam River,45.39886099,-117.673761,1
3603,2015,Spring Chinook,Minam River,45.39834601,-117.67398,1
3604,2015,Spring Chinook,Minam River,45.37062186,-117.6459804,1
3605,2015,Spring Chinook,Minam River,45.38018083,-117.655131,1
3606,2015,Spring Chinook,Minam River,45.29466,-117.553,1
3607,2015,Spring Chinook,Minam River,45.39436201,-117.676693,1
3608,2015,Spring Chinook,Minam River,45.38154398,-117.6553877,1
3609,2015,Spring Chinook,Minam River,45.17892396,-117.460281,1
3610,2015,Spring Chinook,Minam River,45.17892597,-117.460302,1
3611,2015,Spring Chinook,Minam River,45.17768302,-117.460014,1
3612,2015,Spring Chinook,Minam River,45.17799902,-117.458941,1
3613,2015,Spring Chinook,Minam River,45.17817596,-117.458598,1
3614,2015,Spring Chinook,Minam River,45.17695396,-117.456983,1
3615,2015,Spring Chinook,Minam River,45.18190297,-117.468777,1
3616,2015,Spring Chinook,Minam River,45.181908,-117.46878,1
3617,2015,Spring Chinook,Minam River,45.39638699,-117.675815,1
3618,2015,Spring Chinook,Minam River,45.18261502,-117.469703,1
3619,2015,Spring Chinook,Minam River,45.35052105,-117.6304824,1
3620,2015,Spring Chinook,Minam River,45.35182024,-117.6300669,1
3621,2015,Spring Chinook,Minam River,45.35570358,-117.6325074,1
3622,2015,Spring Chinook,Minam River,45.36169203,-117.6391847,1
3623,2015,Spring Chinook,Minam River,45.36494974,-117.6440417,1
3624,2015,Spring Chinook,Minam River,45.36765366,-117.6431276,1
3625,2015,Spring Chinook,Minam River,45.34918313,-117.6304023,1
3626,2015,Spring Chinook,Minam River,45.36777117,-117.6431433,1
3627,2015,Spring Chinook,Minam River,45.34739787,-117.6271093,1
3628,2015,Spring Chinook,Minam River,45.37049973,-117.6457178,1
3629,2015,Spring Chinook,Minam River,45.30885,-117.564,1
3630,2015,Spring Chinook,Minam River,45.34308312,-117.6120372,1
3631,2015,Spring Chinook,Minam River,45.29466,-117.553,1
3632,2015,Spring Chinook,Minam River,45.37146399,-117.6493055,1
3633,2015,Spring Chinook,Minam River,45.37142619,-117.6492388,1
3634,2015,Spring Chinook,Minam River,45.34050216,-117.6118608,1
3635,2015,Spring Chinook,Minam River,45.34100943,-117.609956,1
3636,2015,Spring Chinook,Minam River,45.34101639,-117.6100375,1
3637,2015,Spring Chinook,Minam River,45.31171,-117.565,1
3638,2015,Spring Chinook,Minam River,45.309,-117.564,1
3639,2015,Spring Chinook,Minam River,45.30779,-117.564,1
3640,2015,Spring Chinook,Minam River,45.29732,-117.552,1
3641,2015,Spring Chinook,Minam River,45.34970918,-117.6305193,1
3642,2015,Spring Chinook,Minam River,45.21904,-117.51485,1
3643,2015,Spring Chinook,Minam River,45.3056,-117.56,1
3644,2015,Spring Chinook,Minam River,45.30637,-117.562,1
3645,2015,Spring Chinook,Minam River,45.30639,-117.559,1
3646,2015,Spring Chinook,Minam River,45.30621,-117.56,1
3647,2015,Spring Chinook,Minam River,45.30616,-117.56,1
3648,2015,Spring Chinook,Minam River,45.22075402,-117.517525,1
3649,2015,Spring Chinook,Minam River,45.22083901,-117.517384,1
3650,2015,Spring Chinook,Minam River,45.22128602,-117.51882,1
3651,2015,Spring Chinook,Minam River,45.22137696,-117.519198,1
3652,2015,Spring Chinook,Minam River,45.22268102,-117.521255,1
3653,2015,Spring Chinook,Minam River,45.22314697,-117.521746,1
3654,2015,Spring Chinook,Minam River,45.20419003,-117.490151,1
3655,2015,Spring Chinook,Minam River,45.22323296,-117.521975,1
3656,2015,Spring Chinook,Minam River,45.30776,-117.564,1
3657,2015,Spring Chinook,Minam River,45.30557,-117.56,1
3658,2015,Spring Chinook,Minam River,45.30559,-117.56,1
3659,2015,Spring Chinook,Minam River,45.22337202,-117.522157,1
3660,2015,Spring Chinook,Minam River,45.29478,-117.553,1
3661,2015,Spring Chinook,Minam River,45.29475,-117.553,1
3662,2015,Spring Chinook,Minam River,45.29476,-117.553,1
3663,2015,Spring Chinook,Minam River,45.29591,-117.552,1
3664,2015,Spring Chinook,Minam River,45.29587,-117.552,1
3665,2015,Spring Chinook,Minam River,45.29567,-117.552,1
3666,2015,Spring Chinook,Minam River,45.29578,-117.552,1
3667,2015,Spring Chinook,Minam River,45.30587,-117.56,1
3668,2015,Spring Chinook,Minam River,45.39334302,-117.676,1
3669,2015,Spring Chinook,Minam River,45.18265097,-117.469802,1
3670,2015,Spring Chinook,Minam River,45.18342798,-117.470257,1
3671,2015,Spring Chinook,Minam River,45.18343602,-117.47038,1
3672,2015,Spring Chinook,Minam River,45.18380097,-117.471287,1
3673,2015,Spring Chinook,Minam River,45.18382,-117.471505,1
3674,2015,Spring Chinook,Minam River,45.20383297,-117.488955,1
3675,2015,Spring Chinook,Minam River,45.203853,-117.488971,1
3676,2015,Spring Chinook,Minam River,45.20386096,-117.488978,1
3677,2015,Spring Chinook,Minam River,45.20387697,-117.48899,1
3678,2015,Spring Chinook,Minam River,45.204098,-117.490239,1
3679,2015,Spring Chinook,Minam River,45.30637,-117.562,1
3680,2015,Spring Chinook,Minam River,45.21973997,-117.516927,1
3681,2015,Spring Chinook,Minam River,45.30638,-117.562,1
3682,2015,Spring Chinook,Minam River,45.38182603,-117.655257,1
3683,2015,Spring Chinook,Minam River,45.30849,-117.563,1
3684,2015,Spring Chinook,Minam River,45.30848,-117.563,1
3685,2015,Spring Chinook,Minam River,45.30841,-117.563,1
3686,2015,Spring Chinook,Minam River,45.3084,-117.563,1
3687,2015,Spring Chinook,Minam River,45.30812,-117.563,1
3688,2015,Spring Chinook,Minam River,45.30803,-117.563,1
3689,2015,Spring Chinook,Minam River,45.308,-117.564,1
3690,2015,Spring Chinook,Minam River,45.30784,-117.564,1
3691,2015,Spring Chinook,Minam River,45.30784,-117.564,1
3692,2015,Spring Chinook,Minam River,45.18263798,-117.469747,1
3693,2015,Spring Chinook,Minam River,45.29648,-117.551,1
3694,2015,Spring Chinook,Minam River,45.37159097,-117.649258,1
3695,2015,Spring Chinook,Minam River,45.34971588,-117.6305255,1
